Id	Desc	LimitID	BonusID	MisType	LogicType	LogicID	ScriptID	NextMisID0	NextMisID1	NextMisID2	NextMisID3	NextMisID4	ChapterID	IsClientMis	IsCanAskHelp
2039	支线-无中生有	2039	2039	2	2	212	-1	2040	-1	-1	-1	-1	56	0	0
2040	支线-惊鸿一面	2040	2040	2	3	621	1036	2041	-1	-1	-1	-1	56	0	0
2041	支线-神农后裔	2041	2041	2	3	622	1036	2042	-1	-1	-1	-1	56	0	0
2042	支线-好多问题	2042	2042	2	1	261	-1	2043	-1	-1	-1	-1	56	0	0
2043	支线-回家的路	2043	2043	2	3	623	-1	2044	-1	-1	-1	-1	56	0	0
2044	支线-可耻贼众	2044	2044	2	1	262	-1	2045	-1	-1	-1	-1	56	0	0
2045	支线-萍水相逢	2045	2045	2	2	213	-1	-1	-1	-1	-1	-1	56	0	0
2046	时装活动-寻人-初来乍到	2046	2046	2	-1	-1	-1	-1	-1	-1	-1	-1	78	0	0
2047	时装活动-副本-勇闯秘境	2047	2047	2	-1	-1	-1	-1	-1	-1	-1	-1	78	0	0
2048	时装活动-杀怪-惩恶扬善	2048	2048	2	-1	-1	-1	-1	-1	-1	-1	-1	78	0	0
2049	主线-空桑山-偷懒弟子	2049	2049	1	5	169	-1	409	-1	-1	-1	-1	35	0	0
2050	主线-空桑山-飞扬跋扈	2050	2050	1	3	633	1036	2051	-1	-1	-1	-1	35	0	0
2051	主线-空桑山-送人之物	2051	2051	1	6	57	-1	2052	-1	-1	-1	-1	35	0	0
2052	主线-空桑山-厚颜讨好	2052	2052	1	3	634	1036	2053	-1	-1	-1	-1	35	0	0
2053	主线-空桑山-美艳少妇	2053	2053	1	3	635	1036	2054	-1	-1	-1	-1	35	0	0
2054	主线-空桑山-呼来喝去	2054	2054	1	3	636	1036	410	-1	-1	-1	-1	35	0	0
2055	流波山-主线-寻找大阵	2055	2055	1	5	167	-1	2056	-1	-1	-1	-1	70	0	0
2056	流波山-主线-阵法碎片	2056	2056	1	6	58	-1	2057	-1	-1	-1	-1	70	0	0
2057	流波山-主线-回禀仙长	2057	2057	1	3	637	1036	2058	-1	-1	-1	-1	70	0	0
2058	流波山-主线-登高俯瞰	2058	2058	1	5	168	-1	2059	-1	-1	-1	-1	70	0	0
2059	流波山-主线-大阵之型	2059	2059	1	3	638	1036	2060	-1	-1	-1	-1	70	0	0
2060	流波山-主线-贪玩师妹	2060	2060	1	1	264	-1	944	-1	-1	-1	-1	70	0	0
2061	支线-夫妻日常（1）	2061	2061	2	-1	-1	1015	2062	-1	-1	-1	-1	68	0	0
2062	支线-夫妻日常（2）	2062	2062	2	-1	-1	-1	2063	-1	-1	-1	-1	68	0	0
2063	支线-夫妻日常（3）	2063	2063	2	-1	-1	1016	2064	-1	-1	-1	-1	68	0	0
2064	支线-夫妻日常（4）	2064	2064	2	2	234	-1	2065	-1	-1	-1	-1	68	0	0
2065	支线-夫妻日常（5）	2065	2065	2	9	115	-1	-1	-1	-1	-1	-1	68	0	0
2066	毒蛇谷-主线-城主之托	2066	2066	1	5	170	-1	2067	-1	-1	-1	-1	79	0	0
2067	毒蛇谷-主线-蛇谷探秘	2067	2067	1	1	265	-1	2068	-1	-1	-1	-1	79	0	0
2068	毒蛇谷-主线-多疑弟子	2068	2068	1	7	58	-1	2069	-1	-1	-1	-1	79	0	0
2069	毒蛇谷-主线-失控僵尸	2069	2069	1	2	215	-1	2070	-1	-1	-1	-1	79	0	0
2070	毒蛇谷-主线-以身试毒	2070	2070	1	1	266	-1	2071	-1	-1	-1	-1	79	0	0
2071	毒蛇谷-主线-出手压制	2071	2071	1	7	59	-1	2072	-1	-1	-1	-1	79	0	0
2072	毒蛇谷-主线-以毒攻毒	2072	2072	1	9	112	-1	2073	-1	-1	-1	-1	79	0	0
2073	毒蛇谷-主线-万毒内幕	2073	2073	1	1	267	-1	2074	-1	-1	-1	-1	79	0	0
2074	毒蛇谷-主线-拜访范雄	2074	2074	1	3	639	1036	2075	-1	-1	-1	-1	79	0	0
2075	毒蛇谷-主线-野心初现	2075	2075	1	1	268	-1	2076	-1	-1	-1	-1	80	0	0
2076	毒蛇谷-主线-无牙毒蚁	2076	2076	1	2	216	-1	2077	-1	-1	-1	-1	80	0	0
2077	毒蛇谷-主线-探访苍松	2077	2077	1	3	640	1036	2078	-1	-1	-1	-1	80	0	0
2078	毒蛇谷-主线-枭雄之才	2078	2078	1	1	269	-1	2079	-1	-1	-1	-1	80	0	0
2079	毒蛇谷-主线-拜访无炎	2079	2079	1	3	641	1036	2080	-1	-1	-1	-1	80	0	0
2080	毒蛇谷-主线-醉心修炼	2080	2080	1	1	270	-1	2081	-1	-1	-1	-1	80	0	0
2081	毒蛇谷-主线-采集蛇胆	2081	2081	1	6	59	-1	2082	-1	-1	-1	-1	80	0	0
2082	毒蛇谷-主线-收集蚁巢	2082	2082	1	9	113	-1	2083	-1	-1	-1	-1	80	0	0
2083	毒蛇谷-主线-采集尸草	2083	2083	1	6	60	-1	2084	-1	-1	-1	-1	80	0	0
2084	毒蛇谷-主线-再访苍松	2084	2084	1	3	642	1036	2085	-1	-1	-1	-1	80	0	0
2085	毒蛇谷-主线-另生一计	2085	2085	1	1	271	-1	2086	-1	-1	-1	-1	81	0	0
2086	毒蛇谷-主线-离间师门	2086	2086	1	3	643	1036	2087	-1	-1	-1	-1	81	0	0
2087	毒蛇谷-主线-压制如山	2087	2087	1	-1	-1	-1	2088	-1	-1	-1	-1	81	0	0
2088	毒蛇谷-主线-逐步施计	2088	2088	1	3	644	1036	2089	-1	-1	-1	-1	81	0	0
2089	毒蛇谷-主线-挑拨无牙	2089	2089	1	-1	-1	-1	2090	-1	-1	-1	-1	81	0	0
2090	毒蛇谷-主线-最后一人	2090	2090	1	3	645	1036	2091	-1	-1	-1	-1	81	0	0
2091	毒蛇谷-主线-激怒范雄	2091	2091	1	1	272	-1	2092	-1	-1	-1	-1	81	0	0
2092	毒蛇谷-主线-印坛约战	2092	2092	1	3	646	1036	2093	-1	-1	-1	-1	81	0	0
2093	毒蛇谷-主线-诡计得逞	2093	2093	1	3	647	1036	2094	-1	-1	-1	-1	81	0	0
2094	毒蛇谷-主线-最后一步	2094	2094	1	3	648	1036	2095	-1	-1	-1	-1	81	0	0
2095	毒蛇谷-主线-守株待兔	2095	2095	1	5	171	-1	2096	-1	-1	-1	-1	81	0	0
2096	毒蛇谷-主线-七彩蜈蚣	2096	2096	1	5	172	-1	2097	-1	-1	-1	-1	81	0	0
2097	毒蛇谷-主线-毒神线索	2097	2097	1	5	173	-1	2098	-1	-1	-1	-1	81	0	0
2098	蛮荒-主线-初探蛮荒	2098	2098	1	5	174	-1	2099	-1	-1	-1	-1	82	0	0
2099	蛮荒-主线-熟悉身影	2099	2099	1	3	650	1036	2100	-1	-1	-1	-1	82	0	0
2100	蛮荒-主线-仙途遇阻	2100	2100	1	1	273	-1	2101	-1	-1	-1	-1	82	0	0
2101	蛮荒-主线-瓶儿求助	2101	2101	1	3	651	1036	2102	-1	-1	-1	-1	82	0	0
2102	蛮荒-主线-巨人头骨	2102	2102	1	6	61	-1	2103	-1	-1	-1	-1	82	0	0
2103	蛮荒-主线-锋利钳颚	2103	2103	1	6	62	-1	2104	-1	-1	-1	-1	82	0	0
2104	蛮荒-主线-疗伤草药	2104	2104	1	9	114	-1	2105	-1	-1	-1	-1	82	0	0
2105	蛮荒-主线-守卫令牌	2105	2105	1	6	63	-1	2106	-1	-1	-1	-1	82	0	0
2106	蛮荒-主线-一探圣殿	2106	2106	1	5	175	-1	2107	-1	-1	-1	-1	82	0	0
2107	蛮荒-主线-初见五老	2107	2107	1	3	652	1036	2108	-1	-1	-1	-1	82	0	0
2108	蛮荒-主线-瓶儿之惑	2108	2108	1	1	274	-1	2109	-1	-1	-1	-1	83	0	0
2109	蛮荒-主线-有意为难	2109	2109	1	3	653	1036	2110	-1	-1	-1	-1	83	0	0
2110	蛮荒-主线-再访长老	2110	2110	1	3	654	1036	2111	-1	-1	-1	-1	83	0	0
2111	蛮荒-主线-无能为力	2111	2111	1	1	275	-1	2112	-1	-1	-1	-1	83	0	0
2112	蛮荒-主线-赶走盗贼	2112	2112	1	2	217	-1	2113	-1	-1	-1	-1	83	0	0
2113	蛮荒-主线-寻回地图	2113	2113	1	6	64	-1	2114	-1	-1	-1	-1	83	0	0
2114	蛮荒-主线-击杀巨人	2114	2114	1	2	218	-1	2115	-1	-1	-1	-1	83	0	0
2115	蛮荒-主线-口气松动	2115	2115	1	5	176	-1	2116	-1	-1	-1	-1	83	0	0
2116	蛮荒-主线-长老呼唤	2116	2116	1	3	655	1036	2117	-1	-1	-1	-1	83	0	0
2117	蛮荒-主线-长老内乱	2117	2117	1	1	276	-1	2118	-1	-1	-1	-1	84	0	0
2118	蛮荒-主线-清除害虫	2118	2118	1	2	219	-1	2119	-1	-1	-1	-1	84	0	0
2119	蛮荒-主线-劝说老三	2119	2119	1	3	656	1036	2120	-1	-1	-1	-1	84	0	0
2120	蛮荒-主线-武力征服	2120	2120	1	-1	-1	-1	2121	-1	-1	-1	-1	84	0	0
2121	蛮荒-主线-表明心迹	2121	2121	1	3	657	1036	2122	-1	-1	-1	-1	84	0	0
2122	蛮荒-主线-劝说老四	2122	2122	1	3	658	1036	2123	-1	-1	-1	-1	84	0	0
2123	蛮荒-主线-信诺守誓	2123	2123	1	3	659	1036	2124	-1	-1	-1	-1	84	0	0
2124	蛮荒-主线-劝说老五	2124	2124	1	3	660	1036	2125	-1	-1	-1	-1	84	0	0
2125	蛮荒-主线-旧恶难忘	2125	2125	1	3	661	1036	2126	-1	-1	-1	-1	84	0	0
2126	蛮荒-主线-天书残卷	2126	2126	1	1	277	-1	2127	-1	-1	-1	-1	84	0	0
2127	蛮荒-主线-幸不辱命	2127	2127	1	3	662	1036	2128	-1	-1	-1	-1	84	0	0
2128	蛮荒-主线-昆仑异宝	2128	2128	1	5	177	-1	2552	-1	-1	-1	-1	84	0	0
2129	空桑山-主线-悬空浮岛	2129	2129	1	5	178	-1	392	-1	-1	-1	-1	34	0	0
2130	主线-青云升级30级	2130	2130	1	8	12	-1	921	-1	-1	-1	-1	12	0	0
2131	主线-鬼王升级30级	2131	2131	1	8	13	-1	922	-1	-1	-1	-1	30	0	0
2132	主线-天音升级30级	2132	2132	1	8	14	-1	923	-1	-1	-1	-1	24	0	0
2133	主线-合欢升级30级	2133	2133	1	8	15	-1	924	-1	-1	-1	-1	18	0	0
2134	支线-27级开放帮派任务指引	2134	2134	2	-1	-1	-1	-1	-1	-1	-1	-1	31	0	0
2135	帮会环任务-寻人-寻访故人	2135	2135	5	5	352	-1	-1	-1	-1	-1	-1	-1	0	0
2136	帮会环任务-寻人-寻访故人	2136	2136	5	5	353	-1	-1	-1	-1	-1	-1	-1	0	0
2137	帮会环任务-寻人-寻访故人	2137	2137	5	5	354	-1	-1	-1	-1	-1	-1	-1	0	0
2138	帮会环任务-寻人-寻访故人	2138	2138	5	5	355	-1	-1	-1	-1	-1	-1	-1	0	0
2139	帮会环任务-寻人-寻访故人	2139	2139	5	5	356	-1	-1	-1	-1	-1	-1	-1	0	0
2140	帮会环任务-寻人-寻访故人	2140	2140	5	5	357	-1	-1	-1	-1	-1	-1	-1	0	0
2141	帮会环任务-寻人-寻访故人	2141	2141	5	5	358	-1	-1	-1	-1	-1	-1	-1	0	0
2142	帮会环任务-寻人-寻访故人	2142	2142	5	5	359	-1	-1	-1	-1	-1	-1	-1	0	0
2143	帮会环任务-寻人-寻访故人	2143	2143	5	5	360	-1	-1	-1	-1	-1	-1	-1	0	0
2144	帮会环任务-寻人-寻访故人	2144	2144	5	5	361	-1	-1	-1	-1	-1	-1	-1	0	0
2145	帮会环任务-寻人-寻访故人	2145	2145	5	5	362	-1	-1	-1	-1	-1	-1	-1	0	0
2146	帮会环任务-寻人-寻访故人	2146	2146	5	5	363	-1	-1	-1	-1	-1	-1	-1	0	0
2147	帮会环任务-杀怪-为民除害	2147	2147	5	2	220	-1	-1	-1	-1	-1	-1	-1	0	0
2148	帮会环任务-杀怪-为民除害	2148	2148	5	2	221	-1	-1	-1	-1	-1	-1	-1	0	0
2149	帮会环任务-杀怪-为民除害	2149	2149	5	2	222	-1	-1	-1	-1	-1	-1	-1	0	0
2150	帮会环任务-杀怪-为民除害	2150	2150	5	2	223	-1	-1	-1	-1	-1	-1	-1	0	0
2151	帮会环任务-杀怪-为民除害	2151	2151	5	2	224	-1	-1	-1	-1	-1	-1	-1	0	0
2152	帮会环任务-杀怪-为民除害	2152	2152	5	2	225	-1	-1	-1	-1	-1	-1	-1	0	0
2153	帮会环任务-杀怪-为民除害	2153	2153	5	2	226	-1	-1	-1	-1	-1	-1	-1	0	0
2154	帮会环任务-杀怪-为民除害	2154	2154	5	2	227	-1	-1	-1	-1	-1	-1	-1	0	0
2155	帮会环任务-杀精英怪-妖孽作祟	2155	2155	5	2	228	-1	-1	-1	-1	-1	-1	-1	0	1
2156	帮会环任务-杀精英怪-妖孽作祟	2156	2156	5	2	229	-1	-1	-1	-1	-1	-1	-1	0	1
2157	帮会环任务-杀精英怪-妖孽作祟	2157	2157	5	2	230	-1	-1	-1	-1	-1	-1	-1	0	1
2158	帮会环任务-杀精英怪-妖孽作祟	2158	2158	5	2	231	-1	-1	-1	-1	-1	-1	-1	0	1
2159	帮会环任务-杀精英怪-妖孽作祟	2159	2159	5	2	232	-1	-1	-1	-1	-1	-1	-1	0	1
2160	帮会环任务-杀精英怪-妖孽作祟	2160	2160	5	2	233	-1	-1	-1	-1	-1	-1	-1	0	1
2161	鬼王支线-幽姬传唤	2161	2161	2	3	682	1036	514	-1	-1	-1	-1	25	0	0
2162	夫妻-进阶-翡翠婚	2162	2162	2	5	179	-1	2164	-1	-1	-1	-1	68	0	0
2163	夫妻-进阶-翡翠婚	2163	2163	2	-1	-1	-1	-1	-1	-1	-1	-1	68	0	0
2164	夫妻-进阶-翡翠婚	2164	2164	2	-1	-1	-1	2163	-1	-1	-1	-1	68	0	0
2165	夫妻-进阶-钻石婚	2165	2165	2	5	180	-1	2167	-1	-1	-1	-1	68	0	0
2166	夫妻-进阶-钻石婚	2166	2166	2	-1	-1	-1	-1	-1	-1	-1	-1	68	0	0
2167	夫妻-进阶-钻石婚	2167	2167	2	-1	-1	-1	2166	-1	-1	-1	-1	68	0	0
2168	夫妻-进阶-白金婚	2168	2168	2	5	181	-1	2170	-1	-1	-1	-1	68	0	0
2169	夫妻-进阶-白金婚	2169	2169	2	-1	-1	-1	-1	-1	-1	-1	-1	68	0	0
2170	夫妻-进阶-白金婚	2170	2170	2	-1	-1	-1	2169	-1	-1	-1	-1	68	0	0
2171	主线-掩人耳目	2171	2171	1	5	182	-1	182	-1	-1	-1	-1	17	0	0
2172	流波山-主线-升45级	2172	2172	1	8	16	-1	2179	-1	-1	-1	-1	74	0	0
2173	流波山-主线-明日再战（第5天）	2173	2173	1	-1	-1	1038	978	-1	-1	-1	-1	74	0	0
2174	青云大王村-主线-升54级	2174	2174	1	8	17	-1	2180	-1	-1	-1	-1	55	0	0
2175	天音大王村-主线-升54级	2175	2175	1	8	18	-1	2181	-1	-1	-1	-1	55	0	0
2176	鬼王大王村-主线-升54级	2176	2176	1	8	19	-1	2182	-1	-1	-1	-1	55	0	0
2177	合欢大王村-主线-升54级	2177	2177	1	8	20	-1	2183	-1	-1	-1	-1	55	0	0
2178	流波山-主线-升40级	2178	2178	1	8	21	-1	617	-1	-1	-1	-1	43	0	0
2179	流波山-主线-升50级提示	2179	2179	1	3	685	1036	2173	-1	-1	-1	-1	74	0	0
2180	青云大王村-主线-明日再战（第6天）	2180	2180	1	-1	-1	1038	2184	-1	-1	-1	-1	55	0	0
2181	天音大王村-主线-明日再战（第6天）	2181	2181	1	-1	-1	1038	2185	-1	-1	-1	-1	55	0	0
2182	鬼王大王村-主线-明日再战（第6天）	2182	2182	1	-1	-1	1038	2186	-1	-1	-1	-1	55	0	0
2183	合欢大王村-主线-明日再战（第6天）	2183	2183	1	-1	-1	1038	2187	-1	-1	-1	-1	55	0	0
2184	青云大王村-主线-升58级	2184	2184	1	8	22	-1	2193	-1	-1	-1	-1	55	0	0
2185	天音大王村-主线-升58级	2185	2185	1	8	23	-1	2194	-1	-1	-1	-1	55	0	0
2186	鬼王大王村-主线-升58级	2186	2186	1	8	24	-1	2195	-1	-1	-1	-1	55	0	0
2187	合欢大王村-主线-升58级	2187	2187	1	8	25	-1	2196	-1	-1	-1	-1	55	0	0
2188	青云大王村-主线-升60级提示	2188	2188	1	3	686	1036	832	-1	-1	-1	-1	55	0	0
2189	天音大王村-主线-升60级提示	2189	2189	1	3	687	1036	833	-1	-1	-1	-1	55	0	0
2190	鬼王大王村-主线-升60级提示	2190	2190	1	3	688	1036	834	-1	-1	-1	-1	55	0	0
2191	合欢大王村-主线-升60级提示	2191	2191	1	3	689	1036	835	-1	-1	-1	-1	55	0	0
2192	死亡沼泽-主线-主线断档提示	2192	2192	1	3	690	1036	896	-1	-1	-1	-1	61	0	0
2193	青云大王村-主线-明日再战（第7天）	2193	2193	1	-1	-1	1038	2188	-1	-1	-1	-1	55	0	0
2194	天音大王村-主线-明日再战（第7天）	2194	2194	1	-1	-1	1038	2189	-1	-1	-1	-1	55	0	0
2195	鬼王大王村-主线-明日再战（第7天）	2195	2195	1	-1	-1	1038	2190	-1	-1	-1	-1	55	0	0
2196	合欢大王村-主线-明日再战（第7天）	2196	2196	1	-1	-1	1038	2191	-1	-1	-1	-1	55	0	0
2197	隐藏任务-翻跟头2-半许相思（1）	2197	2197	3	3	691	1036	2198	-1	-1	-1	-1	-1	0	0
2198	隐藏任务-翻跟头2-半许相思（2）	2198	2198	3	1	279	-1	-1	-1	-1	-1	-1	-1	0	0
2199	隐藏任务-翻跟头3-白衣少侠（1）	2199	2199	3	3	692	1036	2200	-1	-1	-1	-1	-1	0	0
2200	隐藏任务-翻跟头3-白衣少侠（2）	2200	2200	3	1	280	-1	-1	-1	-1	-1	-1	-1	0	0
2201	隐藏任务-翻跟头3-财迷心窍（1）	2201	2201	3	3	693	1036	2202	-1	-1	-1	-1	-1	0	0
2202	隐藏任务-翻跟头3-财迷心窍（2）	2202	2202	3	1	281	-1	-1	-1	-1	-1	-1	-1	0	0
2203	帮派环-采集-天行者-青云	2203	2203	5	3	694	-1	-1	-1	-1	-1	-1	-1	0	0
2204	帮派环-采集-天行者-天音	2204	2204	5	3	695	-1	-1	-1	-1	-1	-1	-1	0	0
2205	帮派环-采集-天行者-鬼王	2205	2205	5	3	696	-1	-1	-1	-1	-1	-1	-1	0	0
2206	帮派环-采集-天行者-合欢	2206	2206	5	3	697	-1	-1	-1	-1	-1	-1	-1	0	0
2207	帮派环-杀怪-云游天将	2207	2207	5	3	702	-1	-1	-1	-1	-1	-1	-1	0	0
2208	隐藏任务-小凡踪迹（1）	2208	2208	3	1	283	-1	2209	-1	-1	-1	-1	-1	0	0
2209	隐藏任务-小凡踪迹（2）	2209	2209	3	3	698	1036	2210	-1	-1	-1	-1	-1	0	0
2210	隐藏任务-小凡踪迹（3）	2210	2210	3	3	699	1036	2211	-1	-1	-1	-1	-1	0	0
2211	隐藏任务-小凡踪迹（4）	2211	2211	3	3	700	1036	2212	-1	-1	-1	-1	-1	0	0
2212	隐藏任务-小凡踪迹（5）	2212	2212	3	3	701	1036	2213	-1	-1	-1	-1	-1	0	0
2213	隐藏任务-小凡踪迹（6）	2213	2213	3	1	284	-1	2214	-1	-1	-1	-1	-1	0	0
2214	隐藏任务-小凡踪迹（7）	2214	2214	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
2215	环任务-草庙疑云(14级)	2215	2215	4	-1	-1	1031	-1	-1	-1	-1	-1	-1	0	0
2216	环任务-死灵之渊(16级)	2216	2216	4	-1	-1	1031	-1	-1	-1	-1	-1	-1	0	0
2217	环任务-幻月秘境(25级)	2217	2217	4	-1	-1	1031	-1	-1	-1	-1	-1	-1	0	0
2218	环任务-修罗杀怪-铜甲尸	2218	2218	4	2	235	-1	-1	-1	-1	-1	-1	-1	0	0
2219	环任务-修罗杀怪-修罗凶卒	2219	2219	4	2	236	-1	-1	-1	-1	-1	-1	-1	0	0
2220	环任务-修罗杀怪-罗刹	2220	2220	4	2	237	-1	-1	-1	-1	-1	-1	-1	0	0
2221	环任务-修罗杀怪-修罗冥将	2221	2221	4	2	238	-1	-1	-1	-1	-1	-1	-1	0	0
2222	环任务-修罗寻物-铜甲尸	2222	2222	4	6	65	-1	-1	-1	-1	-1	-1	-1	0	0
2223	环任务-修罗寻物-修罗凶卒	2223	2223	4	6	66	-1	-1	-1	-1	-1	-1	-1	0	0
2224	环任务-修罗寻物-罗刹	2224	2224	4	6	67	-1	-1	-1	-1	-1	-1	-1	0	0
2225	环任务-修罗寻物-修罗冥将	2225	2225	4	6	68	-1	-1	-1	-1	-1	-1	-1	0	0
2226	环任务-修罗	2226	2226	4	5	364	-1	-1	-1	-1	-1	-1	-1	0	0
2227	环任务-修罗	2227	2227	4	5	365	-1	-1	-1	-1	-1	-1	-1	0	0
2228	环任务-昆仑杀怪-雪狐	2228	2228	4	2	239	-1	-1	-1	-1	-1	-1	-1	0	0
2229	环任务-昆仑杀怪-昆仑守卫	2229	2229	4	2	240	-1	-1	-1	-1	-1	-1	-1	0	0
2230	环任务-昆仑杀怪-凝雪幽魂	2230	2230	4	2	241	-1	-1	-1	-1	-1	-1	-1	0	0
2231	环任务-昆仑杀怪-雪域悍将	2231	2231	4	2	242	-1	-1	-1	-1	-1	-1	-1	0	0
2232	环任务-昆仑寻物-雪狐	2232	2232	4	6	69	-1	-1	-1	-1	-1	-1	-1	0	0
2233	环任务-昆仑寻物-昆仑守卫	2233	2233	4	6	70	-1	-1	-1	-1	-1	-1	-1	0	0
2234	环任务-昆仑寻物-凝雪幽魂	2234	2234	4	6	71	-1	-1	-1	-1	-1	-1	-1	0	0
2235	环任务-昆仑寻物-雪域悍将	2235	2235	4	6	72	-1	-1	-1	-1	-1	-1	-1	0	0
2236	环任务-昆仑	2236	2236	4	5	366	-1	-1	-1	-1	-1	-1	-1	0	0
2237	环任务-昆仑	2237	2237	4	5	367	-1	-1	-1	-1	-1	-1	-1	0	0
2238	环任务-鸿蒙古地杀怪-混沌力王	2238	2238	4	2	243	-1	-1	-1	-1	-1	-1	-1	0	0
2239	环任务-鸿蒙古地杀怪-鸿蒙大圣	2239	2239	4	2	244	-1	-1	-1	-1	-1	-1	-1	0	0
2240	环任务-鸿蒙古地杀怪-焰金兽	2240	2240	4	2	245	-1	-1	-1	-1	-1	-1	-1	0	0
2241	环任务-鸿蒙古地杀怪-化蛇	2241	2241	4	2	246	-1	-1	-1	-1	-1	-1	-1	0	0
2242	环任务-鸿蒙古地寻物-混沌力王	2242	2242	4	6	73	-1	-1	-1	-1	-1	-1	-1	0	0
2243	环任务-鸿蒙古地寻物-鸿蒙大圣	2243	2243	4	6	74	-1	-1	-1	-1	-1	-1	-1	0	0
2244	环任务-鸿蒙古地寻物-焰金兽	2244	2244	4	6	75	-1	-1	-1	-1	-1	-1	-1	0	0
2245	环任务-鸿蒙古地寻物-化蛇	2245	2245	4	6	76	-1	-1	-1	-1	-1	-1	-1	0	0
2246	环任务-鸿蒙古地	2246	2246	4	5	368	-1	-1	-1	-1	-1	-1	-1	0	0
2247	环任务-鸿蒙古地	2247	2247	4	5	369	-1	-1	-1	-1	-1	-1	-1	0	0
2248	环任务-蟠龙峰杀怪-风狸	2248	2248	4	2	247	-1	-1	-1	-1	-1	-1	-1	0	0
2249	环任务-蟠龙峰杀怪-树灵	2249	2249	4	2	248	-1	-1	-1	-1	-1	-1	-1	0	0
2250	环任务-蟠龙峰杀怪-龙川女	2250	2250	4	2	249	-1	-1	-1	-1	-1	-1	-1	0	0
2251	环任务-蟠龙峰杀怪-望天吼	2251	2251	4	2	250	-1	-1	-1	-1	-1	-1	-1	0	0
2252	环任务-蟠龙峰寻物-风狸	2252	2252	4	6	77	-1	-1	-1	-1	-1	-1	-1	0	0
2253	环任务-蟠龙峰寻物-树灵	2253	2253	4	6	78	-1	-1	-1	-1	-1	-1	-1	0	0
2254	环任务-蟠龙峰寻物-龙川女	2254	2254	4	6	79	-1	-1	-1	-1	-1	-1	-1	0	0
2255	环任务-蟠龙峰寻物-望天吼	2255	2255	4	6	80	-1	-1	-1	-1	-1	-1	-1	0	0
2256	环任务-蟠龙峰	2256	2256	4	5	370	-1	-1	-1	-1	-1	-1	-1	0	0
2257	环任务-蟠龙峰	2257	2257	4	5	371	-1	-1	-1	-1	-1	-1	-1	0	0
2258	65级天书指引任务	2258	2258	2	-1	-1	-1	-1	-1	-1	-1	-1	31	0	0
2259	主线-炼血来历	2259	2259	1	1	285	-1	2260	-1	-1	-1	-1	12	0	0
2260	主线-加强监视	2260	2260	1	3	703	1036	2261	-1	-1	-1	-1	12	0	0
2261	主线-入口情况	2261	2261	1	5	376	-1	2262	-1	-1	-1	-1	12	0	0
2262	主线-答复师门	2262	2262	1	3	704	1036	2263	-1	-1	-1	-1	12	0	0
2263	主线-各番心思	2263	2263	1	1	286	-1	2288	-1	-1	-1	-1	12	0	0
2264	主线-传书来报	2264	2264	1	9	116	-1	2130	-1	-1	-1	-1	12	0	0
2265	主线-炼血来历	2265	2265	1	1	287	-1	2266	-1	-1	-1	-1	24	0	0
2266	主线-加强监视	2266	2266	1	3	705	1036	2267	-1	-1	-1	-1	24	0	0
2267	主线-入口情况	2267	2267	1	5	377	-1	2268	-1	-1	-1	-1	24	0	0
2268	主线-答复师门	2268	2268	1	3	706	1036	2269	-1	-1	-1	-1	24	0	0
2269	主线-各番心思	2269	2269	1	1	288	-1	2290	-1	-1	-1	-1	24	0	0
2270	主线-传书来报	2270	2270	1	9	117	-1	2132	-1	-1	-1	-1	24	0	0
2271	主线-炼血来历	2271	2271	1	1	289	-1	2272	-1	-1	-1	-1	30	0	0
2272	主线-加强监视	2272	2272	1	3	707	1036	2273	-1	-1	-1	-1	30	0	0
2273	主线-入口情况	2273	2273	1	5	378	-1	2274	-1	-1	-1	-1	30	0	0
2274	主线-答复师门	2274	2274	1	3	708	1036	2275	-1	-1	-1	-1	30	0	0
2275	主线-各番心思	2275	2275	1	1	290	-1	2292	-1	-1	-1	-1	30	0	0
2276	主线-传书来报	2276	2276	1	9	118	-1	2131	-1	-1	-1	-1	30	0	0
2277	主线-炼血来历	2277	2277	1	1	291	-1	2278	-1	-1	-1	-1	18	0	0
2278	主线-加强监视	2278	2278	1	3	709	1036	2279	-1	-1	-1	-1	18	0	0
2279	主线-入口情况	2279	2279	1	5	379	-1	2280	-1	-1	-1	-1	18	0	0
2280	主线-答复师门	2280	2280	1	3	710	1036	2281	-1	-1	-1	-1	18	0	0
2281	主线-各番心思	2281	2281	1	1	292	-1	2294	-1	-1	-1	-1	18	0	0
2282	主线-传书来报	2282	2282	1	9	119	-1	2133	-1	-1	-1	-1	18	0	0
2283	隐藏-寻味河阳（1）	2283	2283	3	1	293	-1	2284	-1	-1	-1	-1	-1	0	0
2284	隐藏-寻味河阳（2）	2284	2284	3	3	711	1036	2285	-1	-1	-1	-1	-1	0	0
2285	隐藏-寻味河阳（3）	2285	2285	3	1	294	-1	2286	-1	-1	-1	-1	-1	0	0
2286	隐藏-寻味河阳（4）	2286	2286	3	-1	-1	1016	2287	-1	-1	-1	-1	-1	0	0
2287	隐藏-寻味河阳（5）	2287	2287	3	9	120	-1	-1	-1	-1	-1	-1	-1	0	0
2288	主线-阻挠鬼王	2288	2288	1	2	251	-1	2289	-1	-1	-1	-1	12	0	0
2289	主线-阻挠合欢	2289	2289	1	2	252	-1	2264	-1	-1	-1	-1	12	0	0
