Id	Desc	LowLevel	PreMisID0	PreMisID1	PreMisID2	PreMisID3	PreMisID4	ProfessionID	IsLoop
2212	隐藏任务-小凡踪迹（5）	10	2211	-1	-1	-1	-1	-1	0
2213	隐藏任务-小凡踪迹（6）	10	2212	-1	-1	-1	-1	-1	0
2214	隐藏任务-小凡踪迹（7）	10	2213	-1	-1	-1	-1	-1	0
2215	环任务-草庙疑云(14级)	14	-1	-1	-1	-1	-1	-1	1
2216	环任务-死灵之渊(16级)	16	-1	-1	-1	-1	-1	-1	1
2217	环任务-幻月秘境(25级)	25	-1	-1	-1	-1	-1	-1	1
2218	环任务-修罗杀怪-铜甲尸	22	-1	-1	-1	-1	-1	-1	1
2219	环任务-修罗杀怪-修罗凶卒	22	-1	-1	-1	-1	-1	-1	1
2220	环任务-修罗杀怪-罗刹	22	-1	-1	-1	-1	-1	-1	1
2221	环任务-修罗杀怪-修罗冥将	22	-1	-1	-1	-1	-1	-1	1
2222	环任务-修罗寻物-铜甲尸	22	-1	-1	-1	-1	-1	-1	1
2223	环任务-修罗寻物-修罗凶卒	22	-1	-1	-1	-1	-1	-1	1
2224	环任务-修罗寻物-罗刹	22	-1	-1	-1	-1	-1	-1	1
2225	环任务-修罗寻物-修罗冥将	22	-1	-1	-1	-1	-1	-1	1
2226	环任务-修罗	22	-1	-1	-1	-1	-1	-1	1
2227	环任务-修罗	22	-1	-1	-1	-1	-1	-1	1
2228	环任务-昆仑杀怪-雪狐	22	-1	-1	-1	-1	-1	-1	1
2229	环任务-昆仑杀怪-昆仑守卫	22	-1	-1	-1	-1	-1	-1	1
2230	环任务-昆仑杀怪-凝雪幽魂	22	-1	-1	-1	-1	-1	-1	1
2231	环任务-昆仑杀怪-雪域悍将	22	-1	-1	-1	-1	-1	-1	1
2232	环任务-昆仑寻物-雪狐	22	-1	-1	-1	-1	-1	-1	1
2233	环任务-昆仑寻物-昆仑守卫	22	-1	-1	-1	-1	-1	-1	1
2234	环任务-昆仑寻物-凝雪幽魂	22	-1	-1	-1	-1	-1	-1	1
2235	环任务-昆仑寻物-雪域悍将	22	-1	-1	-1	-1	-1	-1	1
2236	环任务-昆仑	22	-1	-1	-1	-1	-1	-1	1
2237	环任务-昆仑	22	-1	-1	-1	-1	-1	-1	1
2238	环任务-鸿蒙古地杀怪-混沌力王	22	-1	-1	-1	-1	-1	-1	1
2239	环任务-鸿蒙古地杀怪-鸿蒙大圣	22	-1	-1	-1	-1	-1	-1	1
2240	环任务-鸿蒙古地杀怪-焰金兽	22	-1	-1	-1	-1	-1	-1	1
2241	环任务-鸿蒙古地杀怪-化蛇	22	-1	-1	-1	-1	-1	-1	1
2242	环任务-鸿蒙古地寻物-混沌力王	22	-1	-1	-1	-1	-1	-1	1
2243	环任务-鸿蒙古地寻物-鸿蒙大圣	22	-1	-1	-1	-1	-1	-1	1
2244	环任务-鸿蒙古地寻物-焰金兽	22	-1	-1	-1	-1	-1	-1	1
2245	环任务-鸿蒙古地寻物-化蛇	22	-1	-1	-1	-1	-1	-1	1
2246	环任务-鸿蒙古地	22	-1	-1	-1	-1	-1	-1	1
2247	环任务-鸿蒙古地	22	-1	-1	-1	-1	-1	-1	1
2248	环任务-蟠龙峰杀怪-风狸	22	-1	-1	-1	-1	-1	-1	1
2249	环任务-蟠龙峰杀怪-树灵	22	-1	-1	-1	-1	-1	-1	1
2250	环任务-蟠龙峰杀怪-龙川女	22	-1	-1	-1	-1	-1	-1	1
2251	环任务-蟠龙峰杀怪-望天吼	22	-1	-1	-1	-1	-1	-1	1
2252	环任务-蟠龙峰寻物-风狸	22	-1	-1	-1	-1	-1	-1	1
2253	环任务-蟠龙峰寻物-树灵	22	-1	-1	-1	-1	-1	-1	1
2254	环任务-蟠龙峰寻物-龙川女	22	-1	-1	-1	-1	-1	-1	1
2255	环任务-蟠龙峰寻物-望天吼	22	-1	-1	-1	-1	-1	-1	1
2256	环任务-蟠龙峰	22	-1	-1	-1	-1	-1	-1	1
2257	环任务-蟠龙峰	22	-1	-1	-1	-1	-1	-1	1
2258	65级天书指引任务	65	-1	-1	-1	-1	-1	-1	-1
2259	主线-炼血来历	25	368	-1	-1	-1	-1	0	0
2260	主线-加强监视	25	2259	-1	-1	-1	-1	0	0
2261	主线-入口情况	25	2260	-1	-1	-1	-1	0	0
2262	主线-答复师门	25	2261	-1	-1	-1	-1	0	0
2263	主线-各番心思	25	2262	-1	-1	-1	-1	0	0
2264	主线-传书来报	25	2289	-1	-1	-1	-1	0	0
2265	主线-炼血来历	25	370	-1	-1	-1	-1	1	0
2266	主线-加强监视	25	2265	-1	-1	-1	-1	1	0
2267	主线-入口情况	25	2266	-1	-1	-1	-1	1	0
2268	主线-答复师门	25	2267	-1	-1	-1	-1	1	0
2269	主线-各番心思	25	2268	-1	-1	-1	-1	1	0
2270	主线-传书来报	25	2291	-1	-1	-1	-1	1	0
2271	主线-炼血来历	25	369	-1	-1	-1	-1	2	0
2272	主线-加强监视	25	2271	-1	-1	-1	-1	2	0
2273	主线-入口情况	25	2272	-1	-1	-1	-1	2	0
2274	主线-答复师门	25	2273	-1	-1	-1	-1	2	0
2275	主线-各番心思	25	2274	-1	-1	-1	-1	2	0
2276	主线-传书来报	25	2293	-1	-1	-1	-1	2	0
2277	主线-炼血来历	25	371	-1	-1	-1	-1	3	0
2278	主线-加强监视	25	2277	-1	-1	-1	-1	3	0
2279	主线-入口情况	25	2278	-1	-1	-1	-1	3	0
2280	主线-答复师门	25	2279	-1	-1	-1	-1	3	0
2281	主线-各番心思	25	2280	-1	-1	-1	-1	3	0
2282	主线-传书来报	25	2295	-1	-1	-1	-1	3	0
2283	隐藏-寻味河阳（1）	5	-1	-1	-1	-1	-1	-1	0
2284	隐藏-寻味河阳（2）	5	2283	-1	-1	-1	-1	-1	0
2285	隐藏-寻味河阳（3）	5	2284	-1	-1	-1	-1	-1	0
2286	隐藏-寻味河阳（4）	5	2285	-1	-1	-1	-1	-1	0
2287	隐藏-寻味河阳（5）	5	2286	-1	-1	-1	-1	-1	0
2288	主线-阻挠鬼王	25	2263	-1	-1	-1	-1	0	0
2289	主线-阻挠合欢	25	2288	-1	-1	-1	-1	0	0
2290	主线-阻挠鬼王	25	2269	-1	-1	-1	-1	1	0
2291	主线-阻挠合欢	25	2290	-1	-1	-1	-1	1	0
2292	主线-阻挠青云	25	2275	-1	-1	-1	-1	2	0
2293	主线-阻挠天音	25	2292	-1	-1	-1	-1	2	0
2294	主线-阻挠青云	25	2281	-1	-1	-1	-1	3	0
2295	主线-阻挠天音	25	2294	-1	-1	-1	-1	3	0
2296	周一仙隐藏-古旧残片	120	-1	-1	-1	-1	-1	-1	0
2297	周一仙隐藏-周老先生	120	2296	-1	-1	-1	-1	-1	0
2298	周一仙隐藏-顺水人情	120	2297	-1	-1	-1	-1	-1	0
2299	周一仙隐藏-上好祭酒	120	2298	-1	-1	-1	-1	-1	0
2300	周一仙隐藏-嬉笑难辨	120	2299	-1	-1	-1	-1	-1	0
2301	周一仙隐藏-往生香火	120	2300	-1	-1	-1	-1	-1	0
2302	周一仙隐藏-特殊考验	120	2301	-1	-1	-1	-1	-1	0
2303	周一仙隐藏-不辱使命	120	2302	-1	-1	-1	-1	-1	0
2304	周一仙隐藏-有求于人	120	2303	-1	-1	-1	-1	-1	0
2305	周一仙隐藏-重见天日	120	2304	-1	-1	-1	-1	-1	0
2306	周一仙隐藏-本来面目	120	2305	-1	-1	-1	-1	-1	0
2307	周一仙隐藏-尘封往事	120	2306	-1	-1	-1	-1	-1	0
2308	周一仙隐藏-前往求证	120	2307	-1	-1	-1	-1	-1	0
2309	周一仙隐藏-陈年往事	120	2308	-1	-1	-1	-1	-1	0
2310	周一仙隐藏-拜访故人	120	2309	-1	-1	-1	-1	-1	0
2311	周一仙隐藏-小心化解	120	2310	-1	-1	-1	-1	-1	0
2312	周一仙隐藏-如实禀明	120	2311	-1	-1	-1	-1	-1	0
2313	周一仙隐藏-真假糊涂	120	2312	-1	-1	-1	-1	-1	0
2314	隐藏-神秘药方	90	-1	-1	-1	-1	-1	-1	0
2315	隐藏-说来话长	90	2314	-1	-1	-1	-1	-1	0
2316	隐藏-微弱希望	90	2315	-1	-1	-1	-1	-1	0
2317	隐藏-分内之事	90	2316	-1	-1	-1	-1	-1	0
2318	隐藏-天音之行	90	2317	-1	-1	-1	-1	-1	0
2319	隐藏-蛛丝马迹	90	2318	-1	-1	-1	-1	-1	0
2320	隐藏-往事如梦	90	2319	-1	-1	-1	-1	-1	0
2321	隐藏-再赴青云	90	2320	-1	-1	-1	-1	-1	0
2322	隐藏-神秘老者	90	2321	-1	-1	-1	-1	-1	0
2323	隐藏-尘封往事	90	2322	-1	-1	-1	-1	-1	0
2324	隐藏-焚香之行	90	2323	-1	-1	-1	-1	-1	0
2325	隐藏-深入焚香	90	2324	-1	-1	-1	-1	-1	0
2326	隐藏-态度诡异	90	2325	-1	-1	-1	-1	-1	0
2327	隐藏-杀人灭口	90	2326	-1	-1	-1	-1	-1	0
2328	隐藏-丢三落四	90	2327	-1	-1	-1	-1	-1	0
2329	隐藏-鬼影浮现	90	2328	-1	-1	-1	-1	-1	0
2330	隐藏-柳暗花明	90	2329	-1	-1	-1	-1	-1	0
2331	隐藏-鬼医之谜	90	2330	-1	-1	-1	-1	-1	0
2332	隐藏-安魂之草	90	2331	-1	-1	-1	-1	-1	0
2333	隐藏-三缄其口	90	2332	-1	-1	-1	-1	-1	0
2334	隐藏-回禀鬼厉	90	2333	-1	-1	-1	-1	-1	0
2335	隐藏-心怀希望	90	2334	-1	-1	-1	-1	-1	0
2336	焚香谷隐藏-神秘玉佩	70	702	-1	-1	-1	-1	-1	0
2337	焚香谷隐藏-有狐绥绥	80	2336	-1	-1	-1	-1	-1	0
2338	焚香谷隐藏-故人遗物	80	2337	-1	-1	-1	-1	-1	0
2339	焚香谷隐藏-往事惊魂	80	2338	-1	-1	-1	-1	-1	0
2340	焚香谷隐藏-心意难平	80	2339	-1	-1	-1	-1	-1	0
2341	焚香谷隐藏-询问小白	80	2340	-1	-1	-1	-1	-1	0
2342	焚香谷隐藏-采撷鲜花	80	2341	-1	-1	-1	-1	-1	0
2343	焚香谷隐藏-祭奠小媚	80	2342	-1	-1	-1	-1	-1	0
2344	焚香谷隐藏-重忆前尘	80	2343	-1	-1	-1	-1	-1	0
2345	焚香谷隐藏-刀兵再起	80	2344	-1	-1	-1	-1	-1	0
2346	焚香谷隐藏-何以解忧	80	2345	-1	-1	-1	-1	-1	0
2347	焚香谷隐藏-对酒当歌	80	2346	-1	-1	-1	-1	-1	0
2348	焚香谷隐藏-焚香秘事	80	2347	-1	-1	-1	-1	-1	0
2349	焚香谷隐藏-佳果美人	80	2348	-1	-1	-1	-1	-1	0
2350	焚香谷隐藏-阴影重重	80	2349	-1	-1	-1	-1	-1	0
2351	焚香谷隐藏-潜入古刹	80	2350	-1	-1	-1	-1	-1	0
2352	焚香谷隐藏-乔装跟随	80	2351	-1	-1	-1	-1	-1	0
2353	焚香谷隐藏-百年大计	80	2352	-1	-1	-1	-1	-1	0
2354	焚香谷隐藏-突出重围	80	2353	-1	-1	-1	-1	-1	0
2355	焚香谷隐藏-逃出生天	80	2354	-1	-1	-1	-1	-1	0
2356	焚香谷隐藏-告知鬼厉	80	2355	-1	-1	-1	-1	-1	0
2357	焚香谷隐藏-三思后行	80	2356	-1	-1	-1	-1	-1	0
2358	焚香谷隐藏-艰难抉择	80	2357	-1	-1	-1	-1	-1	0
2359	隐藏-奇怪的信	112	2433	-1	-1	-1	-1	-1	0
2360	隐藏-万毒之威	112	2359	-1	-1	-1	-1	-1	0
2361	隐藏-寻访万毒	112	2360	-1	-1	-1	-1	-1	0
2362	隐藏-探听消息	112	2361	-1	-1	-1	-1	-1	0
2363	隐藏-击败毒物	112	2362	-1	-1	-1	-1	-1	0
2364	隐藏-前往正堂	112	2363	-1	-1	-1	-1	-1	0
2365	隐藏-鬼祟之人	112	2364	-1	-1	-1	-1	-1	0
2366	隐藏-试探苍松	112	2365	-1	-1	-1	-1	-1	0
2367	隐藏-阴谋气息	112	2366	-1	-1	-1	-1	-1	0
2368	隐藏-冒险一试	112	2367	-1	-1	-1	-1	-1	0
2369	隐藏-真假无炎	112	2368	-1	-1	-1	-1	-1	0
2370	隐藏-无炎行踪	112	2369	-1	-1	-1	-1	-1	0
2371	隐藏-千里追查	112	2370	-1	-1	-1	-1	-1	0
2372	隐藏-巧遇姜哀	112	2371	-1	-1	-1	-1	-1	0
2373	隐藏-柳暗花明	112	2372	-1	-1	-1	-1	-1	0
2374	隐藏-死泽之东	112	2373	-1	-1	-1	-1	-1	0
2375	隐藏-惊险决战	112	2374	-1	-1	-1	-1	-1	0
2376	隐藏-炼血秘辛（1）	90	-1	-1	-1	-1	-1	-1	0
2377	隐藏-炼血秘辛（2）	90	2376	-1	-1	-1	-1	-1	0
2378	隐藏-炼血秘辛（3）	90	2377	-1	-1	-1	-1	-1	0
2379	隐藏-空桑拦路	90	2378	-1	-1	-1	-1	-1	0
2380	隐藏-求饶献物	90	2379	-1	-1	-1	-1	-1	0
2381	隐藏-探查浮岛	90	2380	-1	-1	-1	-1	-1	0
2382	隐藏-浮岛禁制	90	2381	-1	-1	-1	-1	-1	0
2383	隐藏-密室宝物	90	2382	-1	-1	-1	-1	-1	0
2384	隐藏-黑心旧事	90	2383	-1	-1	-1	-1	-1	0
2385	隐藏-金铃旧事	90	2383	-1	-1	-1	-1	-1	0
2386	隐藏-死沼机关	90	2380	-1	-1	-1	-1	-1	0
2387	隐藏-诡异宝袋（1）	90	2386	-1	-1	-1	-1	-1	0
2388	隐藏-诡异宝袋（2）	90	2387	-1	-1	-1	-1	-1	0
2389	隐藏-凶险突袭	90	2388	-1	-1	-1	-1	-1	0
2390	隐藏-黑心残魂	90	2389	-1	-1	-1	-1	-1	0
2391	隐藏-交回玉佩	90	2390	-1	-1	-1	-1	-1	0
2392	隐藏-旧人欢喜	90	2391	-1	-1	-1	-1	-1	0
2393	隐藏-伏龙鼎-狐岐之乱	80	2434	-1	-1	-1	-1	-1	0
2394	隐藏-伏龙鼎-人去山空	80	2393	-1	-1	-1	-1	-1	0
2395	隐藏-伏龙鼎-再遇小白	80	2394	-1	-1	-1	-1	-1	0
2396	隐藏-伏龙鼎-不似人间	80	2395	-1	-1	-1	-1	-1	0
2397	隐藏-伏龙鼎-四下探查	80	2396	-1	-1	-1	-1	-1	0
2398	隐藏-伏龙鼎-古鼎异变	80	2397	-1	-1	-1	-1	-1	0
2399	隐藏-伏龙鼎-伏龙血鼎	80	2398	-1	-1	-1	-1	-1	0
2400	隐藏-伏龙鼎-不知所措	80	2399	-1	-1	-1	-1	-1	0
2401	隐藏-伏龙鼎-拜访鬼厉	80	2400	-1	-1	-1	-1	-1	0
2402	隐藏-伏龙鼎-拼凑信息	80	2401	-1	-1	-1	-1	-1	0
2403	隐藏-伏龙鼎-探寻线索	80	2402	-1	-1	-1	-1	-1	0
2404	隐藏-伏龙鼎-法宝来历	80	2403	-1	-1	-1	-1	-1	0
2405	隐藏-伏龙鼎-上古法宝	80	2404	-1	-1	-1	-1	-1	0
2406	隐藏-伏龙鼎-关键线索	80	2405	-1	-1	-1	-1	-1	0
2407	隐藏-伏龙鼎-灭世阴谋	80	2406	-1	-1	-1	-1	-1	0
2408	隐藏-伏龙鼎-上古妖邪	80	2407	-1	-1	-1	-1	-1	0
2409	支线-宠物亲密引导	30	-1	-1	-1	-1	-1	-1	0
2410	支线-阵灵升阶引导	45	-1	-1	-1	-1	-1	-1	0
2411	支线-阵灵炼灵引导	55	-1	-1	-1	-1	-1	-1	0
2412	师徒-探察	1	-1	-1	-1	-1	-1	-1	1
2413	师徒-探察	1	-1	-1	-1	-1	-1	-1	1
2414	师徒-探察	1	-1	-1	-1	-1	-1	-1	1
2415	师徒-探察	1	-1	-1	-1	-1	-1	-1	1
2416	师徒-采集	1	-1	-1	-1	-1	-1	-1	1
2417	师徒-采集	1	-1	-1	-1	-1	-1	-1	1
2418	师徒-采集	1	-1	-1	-1	-1	-1	-1	1
2419	师徒-采集	1	-1	-1	-1	-1	-1	-1	1
2420	师徒-采集	1	-1	-1	-1	-1	-1	-1	1
2421	师徒-采集	1	-1	-1	-1	-1	-1	-1	1
2422	师徒-寻人	1	-1	-1	-1	-1	-1	-1	1
2423	师徒-寻人	1	-1	-1	-1	-1	-1	-1	1
2424	师徒-寻人	1	-1	-1	-1	-1	-1	-1	1
2425	师徒-寻人	1	-1	-1	-1	-1	-1	-1	1
2426	师徒-杀怪	1	-1	-1	-1	-1	-1	-1	1
2427	师徒-杀怪	1	-1	-1	-1	-1	-1	-1	1
2428	师徒-杀怪	1	-1	-1	-1	-1	-1	-1	1
2429	师徒-寻物	1	-1	-1	-1	-1	-1	-1	1
2430	师徒-寻物	1	-1	-1	-1	-1	-1	-1	1
2431	师徒-寻物	1	-1	-1	-1	-1	-1	-1	1
2432	师徒-寻物	1	-1	-1	-1	-1	-1	-1	1
2433	隐藏-遗失的信	112	-1	-1	-1	-1	-1	-1	0
2434	隐藏-伏龙鼎-未知来信	90	-1	-1	-1	-1	-1	-1	0
2435	隐藏任务-壁咚-巧笑倩兮（1）	1	-1	-1	-1	-1	-1	-1	0
2436	隐藏任务-壁咚-巧笑倩兮（2）	1	2435	-1	-1	-1	-1	-1	0
2437	隐藏任务-壁咚-巧笑倩兮（3）	1	2436	-1	-1	-1	-1	-1	0
2438	隐藏任务-壁咚-巧笑倩兮（4）	1	2437	-1	-1	-1	-1	-1	0
2439	隐藏任务-壁咚-巧笑倩兮（5）	1	2438	-1	-1	-1	-1	-1	0
2440	隐藏任务_抽嘴巴_涣尔冰开（1）	1	-1	-1	-1	-1	-1	-1	0
2441	隐藏任务_抽嘴巴_涣尔冰开（2）	1	2440	-1	-1	-1	-1	-1	0
2442	活动任务-开学师门送信-第一天-青云-师门来信	25	-1	-1	-1	-1	-1	0	0
2443	活动任务-开学师门送信-第一天-青云-替师分忧	25	2442	-1	-1	-1	-1	0	0
2444	活动任务-开学师门送信-第一天-青云-与师共谈	25	2443	-1	-1	-1	-1	0	0
2445	活动任务-开学师门送信-第二天-青云-师门来信	25	-1	-1	-1	-1	-1	0	0
2446	活动任务-开学师门送信-第二天-青云-替师分忧	25	2445	-1	-1	-1	-1	0	0
2447	活动任务-开学师门送信-第二天-青云-与师共谈	25	2446	-1	-1	-1	-1	0	0
2448	活动任务-开学师门送信-第三天-青云-师门来信	25	-1	-1	-1	-1	-1	0	0
2449	活动任务-开学师门送信-第三天-青云-谢师之日	25	2448	-1	-1	-1	-1	0	0
2450	活动任务-开学师门送信-第三天-青云-收集礼物	25	2449	-1	-1	-1	-1	0	0
2451	活动任务-开学师门送信-第三天-青云-师恩如山	25	2450	-1	-1	-1	-1	0	0
2452	活动任务-开学师门送信-第四天-青云-师门来信	25	-1	-1	-1	-1	-1	0	0
2453	活动任务-开学师门送信-第四天-青云-替师分忧	25	2452	-1	-1	-1	-1	0	0
2454	活动任务-开学师门送信-第四天-青云-传递信息	25	2453	-1	-1	-1	-1	0	0
2455	活动任务-开学师门送信-第一天-天音-师门来信	25	-1	-1	-1	-1	-1	1	0
2456	活动任务-开学师门送信-第一天-天音-替师分忧	25	2455	-1	-1	-1	-1	1	0
2457	活动任务-开学师门送信-第一天-天音-与师共谈	25	2456	-1	-1	-1	-1	1	0
2458	活动任务-开学师门送信-第二天-天音-师门来信	25	-1	-1	-1	-1	-1	1	0
2459	活动任务-开学师门送信-第二天-天音-替师分忧	25	2458	-1	-1	-1	-1	1	0
2460	活动任务-开学师门送信-第二天-天音-与师共谈	25	2459	-1	-1	-1	-1	1	0
2461	活动任务-开学师门送信-第三天-天音-师门来信	25	-1	-1	-1	-1	-1	1	0
2462	活动任务-开学师门送信-第三天-天音-谢师之日	25	2461	-1	-1	-1	-1	1	0
2463	活动任务-开学师门送信-第三天-天音-收集礼物	25	2462	-1	-1	-1	-1	1	0
2464	活动任务-开学师门送信-第三天-天音-师恩如山	25	2463	-1	-1	-1	-1	1	0
2465	活动任务-开学师门送信-第四天-天音-师门来信	25	-1	-1	-1	-1	-1	1	0
2466	活动任务-开学师门送信-第四天-天音-替师分忧	25	2465	-1	-1	-1	-1	1	0
2467	活动任务-开学师门送信-第四天-天音-传递信息	25	2466	-1	-1	-1	-1	1	0
2468	活动任务-开学师门送信-第一天-鬼王-师门来信	25	-1	-1	-1	-1	-1	2	0
2469	活动任务-开学师门送信-第一天-鬼王-替师分忧	25	2468	-1	-1	-1	-1	2	0
2470	活动任务-开学师门送信-第一天-鬼王-与师共谈	25	2469	-1	-1	-1	-1	2	0
2471	活动任务-开学师门送信-第二天-鬼王-师门来信	25	-1	-1	-1	-1	-1	2	0
2472	活动任务-开学师门送信-第二天-鬼王-替师分忧	25	2471	-1	-1	-1	-1	2	0
2473	活动任务-开学师门送信-第二天-鬼王-与师共谈	25	2472	-1	-1	-1	-1	2	0
2474	活动任务-开学师门送信-第三天-鬼王-师门来信	25	-1	-1	-1	-1	-1	2	0
2475	活动任务-开学师门送信-第三天-鬼王-谢师之日	25	2474	-1	-1	-1	-1	2	0
2476	活动任务-开学师门送信-第三天-鬼王-收集礼物	25	2475	-1	-1	-1	-1	2	0
2477	活动任务-开学师门送信-第三天-鬼王-师恩如山	25	2476	-1	-1	-1	-1	2	0
2478	活动任务-开学师门送信-第四天-鬼王-师门来信	25	-1	-1	-1	-1	-1	2	0
2479	活动任务-开学师门送信-第四天-鬼王-替师分忧	25	2478	-1	-1	-1	-1	2	0
2480	活动任务-开学师门送信-第四天-鬼王-传递信息	25	2479	-1	-1	-1	-1	2	0
2481	活动任务-开学师门送信-第一天-合欢-师门来信	25	-1	-1	-1	-1	-1	3	0
2482	活动任务-开学师门送信-第一天-合欢-替师分忧	25	2481	-1	-1	-1	-1	3	0
2483	活动任务-开学师门送信-第一天-合欢-与师共谈	25	2482	-1	-1	-1	-1	3	0
2484	活动任务-开学师门送信-第二天-合欢-师门来信	25	-1	-1	-1	-1	-1	3	0
2485	活动任务-开学师门送信-第二天-合欢-替师分忧	25	2484	-1	-1	-1	-1	3	0
2486	活动任务-开学师门送信-第二天-合欢-与师共谈	25	2485	-1	-1	-1	-1	3	0
2487	活动任务-开学师门送信-第三天-合欢-师门来信	25	-1	-1	-1	-1	-1	3	0
2488	活动任务-开学师门送信-第三天-合欢-谢师之日	25	2487	-1	-1	-1	-1	3	0
2489	活动任务-开学师门送信-第三天-合欢-收集礼物	25	2488	-1	-1	-1	-1	3	0
2490	活动任务-开学师门送信-第三天-合欢-师恩如山	25	2489	-1	-1	-1	-1	3	0
2491	活动任务-开学师门送信-第四天-合欢-师门来信	25	-1	-1	-1	-1	-1	3	0
2492	活动任务-开学师门送信-第四天-合欢-替师分忧	25	2491	-1	-1	-1	-1	3	0
2493	活动任务-开学师门送信-第四天-合欢-传递信息	25	2492	-1	-1	-1	-1	3	0
2494	帮派任务-上交物品-收集法宝-八卦镜	45	-1	-1	-1	-1	-1	-1	1
2495	帮派任务-上交物品-收集法宝-朱雀印	45	-1	-1	-1	-1	-1	-1	1
2496	帮派任务-上交物品-收集法宝-慑心铃	45	-1	-1	-1	-1	-1	-1	1
2497	帮派任务-上交物品-收集法宝-轮回珠	45	-1	-1	-1	-1	-1	-1	1
2498	90级修真指引任务	90	-1	-1	-1	-1	-1	-1	0
2499	神武天极塔引导任务	56	-1	-1	-1	-1	-1	-1	0
2500	60级饰品强化引导	60	-1	-1	-1	-1	-1	-1	0
2501	饰品炼器	60	2521	-1	-1	-1	-1	-1	0
2502	饰品灌注	60	2522	-1	-1	-1	-1	-1	0
2524	法宝铸元	64	-1	-1	-1	-1	-1	-1	0
2525	家族默认进本设置引导	50	-1	-1	-1	-1	-1	-1	0
2526	隐藏-碧瑶-青衫少女·壹	20	-1	-1	-1	-1	-1	-1	0
2527	隐藏-碧瑶-青衫少女·贰	20	2526	-1	-1	-1	-1	-1	0
2528	隐藏-碧瑶-青衫少女·三	20	2527	-1	-1	-1	-1	-1	0
2529	隐藏-碧瑶-青衫少女·四	20	2528	-1	-1	-1	-1	-1	0
2530	隐藏-禁地看守使-妙手回春	1	-1	-1	-1	-1	-1	-1	0
2531	隐藏-禁地看守使-金丹妙药	1	2530	-1	-1	-1	-1	-1	0
2532	隐藏任务-威风凛凛（1）	50	-1	-1	-1	-1	-1	-1	0
2533	隐藏任务-威风凛凛（2）	50	2532	-1	-1	-1	-1	-1	0
2534	隐藏任务-威风凛凛（3）	50	2533	-1	-1	-1	-1	-1	0
2535	隐藏任务-威风凛凛（4）	50	2534	-1	-1	-1	-1	-1	0
2536	隐藏任务-威风凛凛（5）	50	2535	-1	-1	-1	-1	-1	0
2537	隐藏任务-修罗之羽·壹	95	-1	-1	-1	-1	-1	-1	0
2538	隐藏任务-修罗之羽·贰	95	2537	-1	-1	-1	-1	-1	0
2539	隐藏任务-封豨之牙·壹	95	-1	-1	-1	-1	-1	-1	0
2540	隐藏任务-封豨之牙·贰	95	2539	-1	-1	-1	-1	-1	0
2541	隐藏任务-刍吾之尾·壹	95	-1	-1	-1	-1	-1	-1	0
2542	隐藏任务-刍吾之尾·贰	95	2541	-1	-1	-1	-1	-1	0
2543	隐藏任务-子夜游神	135	-1	-1	-1	-1	-1	-1	0
2544	隐藏任务-玄冥灵丹	135	2543	-1	-1	-1	-1	-1	0
2545	隐藏任务-幽冥药引	135	2544	-1	-1	-1	-1	-1	0
2546	隐藏任务-奸诈小人	135	2545	-1	-1	-1	-1	-1	0
2547	隐藏任务-狼子野心	135	2546	-1	-1	-1	-1	-1	0
2548	隐藏任务-浪迹天涯·壹	1	-1	-1	-1	-1	-1	-1	0
2549	隐藏任务-浪迹天涯·贰	1	2548	-1	-1	-1	-1	-1	0
2550	隐藏任务-浪迹天涯·叁	1	2549	-1	-1	-1	-1	-1	0
2551	隐藏任务-浪迹天涯·肆	1	2550	-1	-1	-1	-1	-1	0
2552	修罗-主线-河阳珍馐	120	2128	-1	-1	-1	-1	-1	0
2553	修罗-主线-老不正经	120	2552	-1	-1	-1	-1	-1	0
2554	修罗-主线-慷慨解囊	120	2553	-1	-1	-1	-1	-1	0
2555	修罗-主线-旧友相见	120	2554	-1	-1	-1	-1	-1	0
2556	修罗-主线-长生残卷	120	2555	-1	-1	-1	-1	-1	0
2557	修罗-主线-有事相求	120	2556	-1	-1	-1	-1	-1	0
2558	修罗-主线-不情之请	120	2557	-1	-1	-1	-1	-1	0
2559	修罗-主线-说迟不迟	120	2558	-1	-1	-1	-1	-1	0
2560	修罗-主线-鬼道之术	120	2559	-1	-1	-1	-1	-1	0
2561	修罗-主线-长生之法	120	2560	-1	-1	-1	-1	-1	0
2562	修罗-主线-轮回异界	120	2561	-1	-1	-1	-1	-1	0
2563	修罗-主线-心中打算	120	2562	-1	-1	-1	-1	-1	0
2564	修罗-主线-冥界修罗	120	2563	-1	-1	-1	-1	-1	0
2565	修罗-主线-锦囊之计	120	2564	-1	-1	-1	-1	-1	0
2566	修罗-主线-碎片线索	120	2565	-1	-1	-1	-1	-1	0
2567	修罗-主线-修罗之眼	120	2566	-1	-1	-1	-1	-1	0
2568	修罗-主线-确保万一	120	2567	-1	-1	-1	-1	-1	0
2569	修罗-主线-乾位定穴	120	2568	-1	-1	-1	-1	-1	0
2570	修罗-主线-坤位定穴	120	2569	-1	-1	-1	-1	-1	0
2571	修罗-主线-坎位定穴	120	2570	-1	-1	-1	-1	-1	0
2572	修罗-主线-离位定穴	120	2571	-1	-1	-1	-1	-1	0
2573	修罗-主线-震位定穴	120	2572	-1	-1	-1	-1	-1	0
2574	修罗-主线-艮位定穴	120	2573	-1	-1	-1	-1	-1	0
