Id	Name	Name	Title	ResPath	CommonAnimPath	AnimPath	HeadPic	HalfFakeOjbID	HeadInfoHeight	DamageBoardHeight	Scale	DeadSound01	DeadSound02	DeadSound03	DeadEffectId	SpecialStandAnimId	SpecialRunAnimId	SpecialDeadAnimId	AttackSoundRate	AttcackSoundId	HitSoundRate	HitSoundId	ModelType	EffectScale	OffsetX	OffsetY	OffsetZ	ColliderRadius	ColliderHeight	NpcAttack1SoundId	NpcAttack2SoundId
838	职业真仙-合欢男150级	主角：合欢	主角	Zy_hehuannan_150_3		Animation/Player/Man/Hehuan	head-xiaoyao	50	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
839	职业真仙-合欢女150级	主角：合欢	主角	Zy_hehuannv_150_3		Animation/Player/Woman/Hehuan	head-xiaoyao	51	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
840	职业真仙-青云男转135级	主角：青云	主角	Zy_qingyunnan_135_3		Animation/Player/Man/Qingyun	head-shaolin	44	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
841	职业真仙-青云女转135级	主角：青云	主角	Zy_qingyunnv_135_3		Animation/Player/Woman/Qingyun	head-shaolin	45	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
842	职业真仙-天音男转135级	主角：鬼王	主角	Zy_tianyinnan_135_3		Animation/Player/Man/Tianyin	TianShanHead	48	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
843	职业真仙-天音女转135级	主角：鬼王	主角	Zy_tianyinnv_135_3		Animation/Player/Woman/Tianyin	TianShanHead	49	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
844	职业真仙-鬼王男转135级	主角：天音	主角	Zy_guiwangnan_135_3		Animation/Player/Man/Guiwang	DaLiHead	46	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
845	职业真仙-鬼王女转135级	主角：天音	主角	Zy_guiwangnv_135_3		Animation/Player/Woman/Guiwang	DaLiHead	47	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
846	职业真仙-合欢男转135级	主角：合欢	主角	Zy_hehuannan_135_3		Animation/Player/Man/Hehuan	head-xiaoyao	50	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
847	职业真仙-合欢女转135级	主角：合欢	主角	Zy_hehuannv_135_3		Animation/Player/Woman/Hehuan	head-xiaoyao	51	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
848	职业真仙-青云男转145级	主角：青云	主角	Zy_qingyunnan_145_3		Animation/Player/Man/Qingyun	head-shaolin	44	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
849	职业真仙-青云女转145级	主角：青云	主角	Zy_qingyunnv_145_3		Animation/Player/Woman/Qingyun	head-shaolin	45	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
850	职业真仙-天音男转145级	主角：鬼王	主角	Zy_tianyinnan_145_3		Animation/Player/Man/Tianyin	TianShanHead	48	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
851	职业真仙-天音女转145级	主角：鬼王	主角	Zy_tianyinnv_145_3		Animation/Player/Woman/Tianyin	TianShanHead	49	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
852	职业真仙-鬼王男转145级	主角：天音	主角	Zy_guiwangnan_145_3		Animation/Player/Man/Guiwang	DaLiHead	46	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
853	职业真仙-鬼王女转145级	主角：天音	主角	Zy_guiwangnv_145_3		Animation/Player/Woman/Guiwang	DaLiHead	47	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
854	职业真仙-合欢男转145级	主角：合欢	主角	Zy_hehuannan_145_3		Animation/Player/Man/Hehuan	head-xiaoyao	50	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
855	职业真仙-合欢女转145级	主角：合欢	主角	Zy_hehuannv_145_3		Animation/Player/Woman/Hehuan	head-xiaoyao	51	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
856	职业真仙-青云男转155级	主角：青云	主角	Zy_qingyunnan_155_3		Animation/Player/Man/Qingyun	head-shaolin	44	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
857	职业真仙-青云女转155级	主角：青云	主角	Zy_qingyunnv_155_3		Animation/Player/Woman/Qingyun	head-shaolin	45	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
858	职业真仙-天音男转155级	主角：鬼王	主角	Zy_tianyinnan_155_3		Animation/Player/Man/Tianyin	TianShanHead	48	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
859	职业真仙-天音女转155级	主角：鬼王	主角	Zy_tianyinnv_155_3		Animation/Player/Woman/Tianyin	TianShanHead	49	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
860	职业真仙-鬼王男转155级	主角：天音	主角	Zy_guiwangnan_155_3		Animation/Player/Man/Guiwang	DaLiHead	46	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
861	职业真仙-鬼王女转155级	主角：天音	主角	Zy_guiwangnv_155_3		Animation/Player/Woman/Guiwang	DaLiHead	47	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
862	职业真仙-合欢男转155级	主角：合欢	主角	Zy_hehuannan_155_3		Animation/Player/Man/Hehuan	head-xiaoyao	50	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
863	职业真仙-合欢女转155级	主角：合欢	主角	Zy_hehuannv_155_3		Animation/Player/Woman/Hehuan	head-xiaoyao	51	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
864	鬼厉时装-青云男	鬼厉装	时装	Sz_zhangxiaofan_1		Animation/Player/Man/Qingyun	head-shaolin	44	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
865	鬼厉时装-鬼王男	鬼厉装	时装	Sz_zhangxiaofan_1		Animation/Player/Man/Guiwang	TianShanHead	48	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
866	鬼厉时装-天音男	鬼厉装	时装	Sz_zhangxiaofan_1		Animation/Player/Man/Tianyin	DaLiHead	46	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
867	鬼厉时装-合欢男	鬼厉装	时装	Sz_zhangxiaofan_1		Animation/Player/Man/Hehuan	head-xiaoyao	50	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
868	碧瑶时装-青云女	碧瑶装	时装	Sz_biyao_1		Animation/Player/Woman/Qingyun	head-shaolin	45	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
869	碧瑶时装-鬼王女	碧瑶装	时装	Sz_biyao_1		Animation/Player/Woman/Guiwang	TianShanHead	49	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
870	碧瑶时装-天音女	碧瑶装	时装	Sz_biyao_1		Animation/Player/Woman/Tianyin	DaLiHead	47	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
871	碧瑶时装-合欢女	碧瑶装	时装	Sz_biyao_1		Animation/Player/Woman/Hehuan	head-xiaoyao	51	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
872	雪琪时装-青云女	雪琪装	时装	Sz_luxueqi_1		Animation/Player/Woman/Qingyun	head-shaolin	45	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
873	雪琪时装-鬼王女	雪琪装	时装	Sz_luxueqi_1		Animation/Player/Woman/Guiwang	TianShanHead	49	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
874	雪琪时装-天音女	雪琪装	时装	Sz_luxueqi_1		Animation/Player/Woman/Tianyin	DaLiHead	47	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
875	雪琪时装-合欢女	雪琪装	时装	Sz_luxueqi_1		Animation/Player/Woman/Hehuan	head-xiaoyao	51	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
876	梦境河阳-BOSS-秦无炎（正常站立）	秦无炎	NPC	Npc_qinwuyan_1		Animation/NPC/Man/MatureMan/One_Sword	DaLiHead	295	1.8	2	1	24	23	22	-1	-1	-1	-1	50	534	80	19	1	-1	0	0	0	0.5	3	533	533
877	梦境河阳-BOSS-普智（正常比例）	普智	NPC	Npc_puzhi_1		Animation/NPC/Man/Fat/Magic	DaLiHead	290	1.8	2	1	24	23	22	-1	-1	-1	-1	50	13	80	19	1	-1	0	0	0	0.5	3	121	122
878	宠物-稀有-顽猴（分享活动专用）	顽猴	宠物	Npc_houzi_2		Animation/NPC/Animal/Monkey	head-shaolin	140	1	1.2	1.5	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	3	-1	0	0	0	0.5	3	287	287
879	河阳城-文曲星	文曲星	NPC	Npc_shusheng_1		Animation/NPC/Man/MatureMan/No_Weapon	head-shaolin	295	1.8	2	1	24	23	22	-1	-1	-1	-1	50	13	80	19	1	-1	0	0	0	0.5	3	-1	-1
880	吕顺	吕顺	NPC	Npc_lvshun_1		Animation/NPC/Man/Strong/No_Weapon	head-shaolin	299	2.2	2.5	1	24	23	22	-1	-1	-1	-1	50	13	80	19	1	-1	0	0	0	0.5	3	-1	-1
881	蓝黑侠客时装1蓝-青云男	蓝黑侠客时装	时装	Sz_lanheixiakenan_1		Animation/Player/Man/Qingyun	head-shaolin	44	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
882	蓝黑侠客时装1蓝-青云女	蓝黑侠客时装	时装	Sz_lanheixiakenv_1		Animation/Player/Woman/Qingyun	head-shaolin	45	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
883	蓝黑侠客时装1蓝-鬼王男	蓝黑侠客时装	时装	Sz_lanheixiakenan_1		Animation/Player/Man/Guiwang	TianShanHead	48	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
884	蓝黑侠客时装1蓝-鬼王女	蓝黑侠客时装	时装	Sz_lanheixiakenv_1		Animation/Player/Woman/Guiwang	TianShanHead	49	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
885	蓝黑侠客时装1蓝-天音男	蓝黑侠客时装	时装	Sz_lanheixiakenan_1		Animation/Player/Man/Tianyin	DaLiHead	46	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
886	蓝黑侠客时装1蓝-天音女	蓝黑侠客时装	时装	Sz_lanheixiakenv_1		Animation/Player/Woman/Tianyin	DaLiHead	47	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
887	蓝黑侠客时装1蓝-合欢男	蓝黑侠客时装	时装	Sz_lanheixiakenan_1		Animation/Player/Man/Hehuan	head-xiaoyao	50	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
888	蓝黑侠客时装1蓝-合欢女	蓝黑侠客时装	时装	Sz_lanheixiakenv_1		Animation/Player/Woman/Hehuan	head-xiaoyao	51	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
889	毒蛇谷-野怪-僵尸	僵尸	怪物	Npc_dushi_2		Animation/NPC/Man/MatureMan/No_Weapon	head-shaolin	295	1.8	2	1	188	188	188	-1	-1	-1	-1	0	-1	80	189	1	-1	0	0	0	0.5	3	72	187
890	碧瑶(新手指引)	碧瑶	新手指引	Npc_biyao_1		Animation/NPC/Woman/MatureWoman/Magic	head-shaolin	120	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
891	天音女弟子	天音女弟子	NPC	Npc_tianyinnvdizi_1		Animation/NPC/Woman/MatureWoman/Long_Weapon	TianShanHead	303	1.8	2	1	25	247	248	-1	-1	-1	-1	50	14	80	20	2	-1	0	0	0	0.5	3	494	495
892	宠物-饕餮	饕餮	宠物	Npc_taotie_1		Animation/NPC/Animal/Beast	TianShanHead	288	2	2.2	0.6	393	393	393	-1	-1	-1	-1	0	-1	80	396	3	-1	0	0	0	0.5	3	394	578
893	九尾狐时装-青云男	九尾狐时装	时装	Sz_jiuweihunan_1		Animation/Player/Man/Qingyun	head-shaolin	44	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
894	九尾狐时装-青云女	九尾狐时装	时装	Sz_jiuweihunv_1		Animation/Player/Woman/Qingyun	head-shaolin	45	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
895	九尾狐时装-鬼王男	九尾狐时装	时装	Sz_jiuweihunan_1		Animation/Player/Man/Guiwang	TianShanHead	48	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
896	九尾狐时装-鬼王女	九尾狐时装	时装	Sz_jiuweihunv_1		Animation/Player/Woman/Guiwang	TianShanHead	49	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
897	九尾狐时装-天音男	九尾狐时装	时装	Sz_jiuweihunan_1		Animation/Player/Man/Tianyin	DaLiHead	46	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
898	九尾狐时装-天音女	九尾狐时装	时装	Sz_jiuweihunv_1		Animation/Player/Woman/Tianyin	DaLiHead	47	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
899	九尾狐时装-合欢男	九尾狐时装	时装	Sz_jiuweihunan_1		Animation/Player/Man/Hehuan	head-xiaoyao	50	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
900	九尾狐时装-合欢女	九尾狐时装	时装	Sz_jiuweihunv_1		Animation/Player/Woman/Hehuan	head-xiaoyao	51	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
901	蝙蝠-棕色	小蝙蝠	NPC	Npc_bianfu_1		Animation/NPC/Animal/Bat	head-shaolin	302	2	2.2	1	75	75	75	-1	-1	-1	-1	0	-1	80	298	5	-1	0	0	0	0.5	3	296	297
902	蝙蝠-蓝色	小蝙蝠	NPC	Npc_bianfu_2		Animation/NPC/Animal/Bat	head-shaolin	302	2	2.2	1	75	75	75	-1	-1	-1	-1	0	-1	80	298	5	-1	0	0	0	0.5	3	296	297
903	蝙蝠-绿色	小蝙蝠	NPC	Npc_bianfu_3		Animation/NPC/Animal/Bat	head-shaolin	302	2	2.2	1	75	75	75	-1	-1	-1	-1	0	-1	80	298	5	-1	0	0	0	0.5	3	296	297
904	蝙蝠-红色	小蝙蝠	NPC	Npc_bianfu_4		Animation/NPC/Animal/Bat	head-shaolin	302	2	2.2	1	75	75	75	-1	-1	-1	-1	0	-1	80	298	5	-1	0	0	0	0.5	3	296	297
905	瘦鱼人	瘦鱼人	怪物	Npc_shouyuren_1		Animation/NPC/Man/Fishman	TianShanHead	301	2.3	2.5	1	188	188	188	-1	-1	-1	-1	0	-1	80	189	1	-1	0	0	0	0.5	3	374	375
906	毒蛇谷-NPC-秦无炎（正常站立）	秦无炎	NPC	Npc_qinwuyan_1		Animation/NPC/Man/MatureMan/One_Sword	DaLiHead	295	1.8	2	1	24	23	22	-1	-1	-1	-1	50	534	80	19	1	-1	0	0	0	0.5	3	533	533
907	鸿蒙古地-野怪-混沌力王	混沌力王	怪物	Npc_lizunanzhanshi_1		Animation/NPC/Man/Strong/Long_Weapon	head-shaolin	297	2.1	2.3	1	24	23	22	-1	-1	-1	-1	50	409	80	19	1	-1	0	0	0	0.5	3	410	411
908	鸿蒙古地-野怪-鸿蒙大圣	鸿蒙大圣	怪物	Npc_weibing_2		Animation/NPC/Man/Strong/Long_Weapon	head-shaolin	297	2.1	2.3	1	24	23	22	-1	-1	-1	-1	50	550	80	19	1	-1	0	0	0	0.5	3	548	549
909	鸿蒙古地-野怪-焰金兽	焰金兽	怪物	Npc_mangshanxiong_1		Animation/NPC/Animal/Pig	TianShanHead	52	2	2.2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	3	-1	0	0	0	0.5	3	-1	-1
910	鸿蒙古地-野怪-化蛇	化蛇	怪物	Npc_shouyuren_1		Animation/NPC/Man/Fishman	TianShanHead	301	2.3	2.5	1	188	188	188	-1	-1	-1	-1	0	-1	80	189	1	-1	0	0	0	0.5	3	374	375
911	鸿蒙古地-野外精英-怒修罗	怒修罗	怪物	Npc_miaozunanzhanshi_1		Animation/NPC/Man/Strong/One_Sword	head-shaolin	300	2.1	2.3	1	24	23	22	-1	-1	-1	-1	50	544	80	19	1	-1	0	0	0	0.5	3	542	543
912	鸿蒙古地-野外精英-俏罗刹	俏罗刹	怪物	Npc_miaozunvzhanshi_1		Animation/NPC/Woman/MatureWoman/One_Sword	TianShanHead	306	1.6	2	1	25	247	248	-1	-1	-1	-1	50	14	80	20	2	-1	0	0	0	0.5	3	-1	-1
913	昆仑-野怪-雪狐	雪狐	怪物	Npc_huli_1		Animation/NPC/Animal/Fox	TianShanHead	23	1.5	1.8	1.3	589	589	589	-1	-1	-1	-1	0	-1	0	-1	3	-1	0	0	0	0.5	3	587	588
914	昆仑-野怪-昆仑守卫	昆仑守卫	怪物	Npc_weibing_1		Animation/NPC/Man/Strong/Long_Weapon	head-shaolin	297	2.1	2.3	1	24	23	22	-1	-1	-1	-1	50	550	80	19	1	-1	0	0	0	0.5	3	548	549
915	昆仑-野怪-凝雪幽魂	凝雪幽魂	怪物	Npc_yuanlingnan_1		Animation/NPC/Man/MatureMan/Ghost	head-shaolin	294	2.4	2	1	75	75	75	-1	-1	-1	-1	0	-1	80	79	1	-1	0	0	0	0.5	3	71	280
916	昆仑-野怪-雪域悍将	雪域悍将	怪物	Npc_miaozunanzhanshi_1		Animation/NPC/Man/Strong/One_Sword	head-shaolin	300	2.1	2.3	1	24	23	22	-1	-1	-1	-1	50	544	80	19	1	-1	0	0	0	0.5	3	542	543
917	昆仑-野外精英-风雪魔魁	风雪魔魁	怪物	Npc_yuyangzi_1		Animation/NPC/Man/MatureMan/Magic	DaLiHead	293	1.8	2	1	24	23	22	-1	-1	-1	-1	50	-1	80	19	1	-1	0	0	0	0.5	3	509	510
918	昆仑-野外精英-昆仑奴	昆仑奴	怪物	Npc_lvshun_1		Animation/NPC/Man/Strong/No_Weapon	head-shaolin	299	2.2	2.5	1	24	23	22	-1	-1	-1	-1	50	13	80	19	1	-1	0	0	0	0.5	3	-1	-1
919	修罗-野怪-铜甲尸	铜甲尸	怪物	Npc_dushi_1		Animation/NPC/Man/MatureMan/No_Weapon	head-shaolin	295	2	2.2	1	188	188	188	-1	-1	-1	-1	0	-1	80	189	1	-1	0	0	0	0.5	3	72	187
920	修罗-野怪-修罗凶卒	修罗凶卒	怪物	Npc_dushi_2		Animation/NPC/Man/MatureMan/No_Weapon	head-shaolin	295	1.8	2	1	188	188	188	-1	-1	-1	-1	0	-1	80	189	1	-1	0	0	0	0.5	3	72	187
921	修罗-野怪-罗刹	罗刹	怪物	Npc_yaoseng_1		Animation/NPC/Man/MatureMan/No_Weapon	head-shaolin	295	1.8	2	1	24	23	22	-1	-1	-1	-1	50	13	80	19	1	-1	0	0	0	0.5	3	-1	-1
922	修罗-野怪-修罗冥将	修罗冥将	怪物	Npc_lizunanzhanshi_1		Animation/NPC/Man/Strong/Long_Weapon	head-shaolin	297	2.1	2.3	1	24	23	22	-1	-1	-1	-1	50	13	80	19	1	-1	0	0	0	0.5	3	-1	-1
923	修罗-野外精英-天权星君	天权星君	怪物	Npc_duanmulaozu_1		Animation/NPC/Man/Strong/No_Weapon	head-shaolin	299	2.1	2.3	1	24	23	22	-1	-1	-1	-1	50	13	80	19	1	-1	0	0	0	0.5	3	-1	-1
924	修罗-野外精英-开阳星君	开阳星君	怪物	Npc_duanmulaozu_1		Animation/NPC/Man/Strong/No_Weapon	head-shaolin	299	2.1	2.3	1	24	23	22	-1	-1	-1	-1	50	13	80	19	1	-1	0	0	0	0.5	3	-1	-1
925	蟠龙峰-野怪-风狸	风狸	怪物	Npc_huli_1		Animation/NPC/Animal/Fox	TianShanHead	23	1.5	1.8	1.3	589	589	589	-1	-1	-1	-1	0	-1	0	-1	3	-1	0	0	0	0.5	3	587	588
926	蟠龙峰-野怪-树灵	树灵	怪物	Npc_shuyao_1		Animation/NPC/Man/Titan	DaLiHead	301	1.8	2	0.6	557	557	557	-1	-1	-1	-1	0	-1	80	556	1	-1	0	0	0	2	3	554	555
927	蟠龙峰-野怪-龙川女	龙川女	怪物	Npc_shuiyuedashi_1		Animation/NPC/Woman/MatureWoman/Magic	head-shaolin	304	1.8	2	1	25	247	248	-1	-1	-1	-1	50	12	80	18	2	-1	0	0	0	0.5	3	-1	-1
928	蟠龙峰-野怪-望天吼	仙猿	怪物	Npc_yehouzi_1		Animation/NPC/Animal/Baboon	TianShanHead	271	1.4	1.6	0.25	77	77	77	-1	-1	-1	-1	0	-1	0	-1	3	-1	0	0	0	0.5	3	74	343
929	蟠龙峰-野外精英-冰鬃	冰鬃	怪物	Npc_mangshanxiong_1		Animation/NPC/Animal/Pig	TianShanHead	52	2	2.2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	3	-1	0	0	0	0.5	3	-1	-1
930	蟠龙峰-野外精英-怪莽	怪莽	怪物	Npc_baigusheyao_1		Animation/NPC/Animal/Snake	DaLiHead	17	3	3.5	0.5	384	384	384	-1	-1	-1	-1	0	-1	0	-1	4	-1	0	0	0	0.5	3	-1	-1
931	梦境河阳-魔化道玄	魔化道玄	NPC	Npc_daoxuanzhenren_2		Animation/NPC/Man/MatureMan/Magic	head-shaolin	293	3.3	3.5	2	24	23	22	-1	-1	-1	-1	50	387	80	19	1	-1	0	0	0	0.5	3	-1	-1
932	梦境河阳-魔化碧瑶	魔化碧瑶	NPC	Npc_biyao_2		Animation/NPC/Woman/MatureWoman/Magic	head-shaolin	304	3	3.2	2	247	247	247	-1	-1	-1	-1	0	-1	80	20	2	-1	0	0	0	0.5	3	482	482
933	梦境河阳-魔化陆雪琪	魔化陆雪琪	NPC	Npc_luxueqi_2		Animation/NPC/Woman/MatureWoman/One_Sword	head-shaolin	306	3	3.2	2	25	247	248	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	217	218
934	梦境河阳-魔化林惊羽	魔化林惊羽	NPC	Npc_linjingyu_3		Animation/NPC/Man/MatureMan/One_Sword	head-shaolin	296	3.3	3.5	2	249	249	249	-1	-1	-1	-1	50	15	80	19	1	-1	0	0	0	0.5	3	123	123
935	梦境河阳-魔化田灵儿	魔化田灵儿	NPC	Npc_tianlinger_2		Animation/NPC/Woman/MatureWoman/Magic	head-shaolin	304	3	3.2	2	25	247	248	-1	-1	-1	-1	50	12	80	18	2	-1	0	0	0	0.5	3	483	483
936	梦境河阳-魔化秦无炎	魔化秦无炎	NPC	Npc_qinwuyan_1		Animation/NPC/Man/MatureMan/One_Sword	DaLiHead	295	3.3	3.5	2	24	23	22	-1	-1	-1	-1	50	534	80	19	1	-1	0	0	0	0.5	3	533	533
937	梦境河阳-魔化普智	魔化普智	NPC	Npc_puzhi_2		Animation/NPC/Man/Fat/Magic	DaLiHead	290	3	3.2	2	115	115	115	-1	-1	-1	-1	50	13	80	116	1	-1	0	0	0	0.5	3	121	122
938	药商	药商	NPC	Npc_yaoshang_1		Animation/NPC/Woman/MatureWoman/No_Weapon	head-shaolin	305	1.8	2	1	25	247	248	-1	-1	-1	-1	50	14	80	20	2	-1	0	0	0	0.5	3	-1	-1
939	小蜈蚣	小蜈蚣	NPC	Npc_wugong_1		Animation/NPC/Animal/Snake	DaLiHead	17	1.6	1.8	0.2	103	103	103	-1	-1	-1	-1	0	-1	0	-1	4	-1	0	0	0	0.5	3	102	102
940	高级结婚套-青云男	高级结婚套	时装	Sz_longfengjiehuntaonan_1		Animation/Player/Man/Qingyun	head-shaolin	44	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
941	高级结婚套-青云女	高级结婚套	时装	Sz_longfengjiehuntaonv_1		Animation/Player/Woman/Qingyun	head-shaolin	45	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
942	高级结婚套-鬼王男	高级结婚套	时装	Sz_longfengjiehuntaonan_1		Animation/Player/Man/Guiwang	TianShanHead	48	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
943	高级结婚套-鬼王女	高级结婚套	时装	Sz_longfengjiehuntaonv_1		Animation/Player/Woman/Guiwang	TianShanHead	49	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
944	高级结婚套-天音男	高级结婚套	时装	Sz_longfengjiehuntaonan_1		Animation/Player/Man/Tianyin	DaLiHead	46	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
